average,rrData
68.6,896
68.700005,872
70.1,816
69.9,864
70.4,840
70.5,848
71.6,808
70.9,864
70.9,848
71.1,840
71.200005,840
71.1,848
70.200005,880
69.8,872
69.9,856
69.6,872
68.1,928
67.6,904
68.4,856
68.3,880
68.3,880
68.3,880
68.1,888
68.5,864
67.700005,912
67.700005,888
67.9,880
67.8,888
66.9,928
67.1,888
65.700005,960
65.4,928
64.9,944
64.5,944
64.6,928
64.6,928
65.0,912
65.4,904
65.3,920
65.1,928
64.6,944
65.3,896
64.9,936
64.200005,960
64.0,944
63.7,952
63.8,936
63.600002,952
63.4,952
63.100002,960
63.3,944
62.9,968
62.8,960
63.4,928
63.3,952
62.9,968
63.600002,920
63.4,952
63.100002,960
63.3,944
63.2,952
62.7,976
63.0,944
62.4,984
62.3,968
62.2,968
62.0,976
61.7,984
61.5,984
61.7,968
61.3,992
61.8,952
60.8,1024
61.0,976
60.7,1000
60.5,1000
60.3,1000
60.5,984
61.0,968
61.3,968
61.2,984
61.100002,984
61.100002,984
62.0,936
63.3,904
62.8,976
63.0,944
62.8,960
62.7,960
62.3,976
62.2,968
61.8,984
62.0,960
62.600002,936
62.4,968
62.600002,952
63.2,928
62.5,984
62.8,944
62.600002,968
61.7,1008
61.5,984
61.2,992
61.600002,960
61.7,968
61.8,968
62.3,944
62.4,960
61.4,1016
61.4,976
60.3,1040
59.600002,1032
60.0,984
60.600002,968
60.9,976
61.9,936
62.2,952
61.4,1008
62.100002,944
61.5,1000
61.0,1000
61.5,960
61.2,992
61.0,992
60.8,992
61.5,952
61.8,960
61.7,976
62.3,944
61.8,992
61.9,968
61.600002,984
61.3,992
60.9,1000
61.100002,976
61.100002,984
60.5,1016
60.100002,1016
59.8,1016
60.5,968
61.0,968
61.3,968
61.7,960
61.600002,976
61.600002,976
61.4,984
61.4,976
61.100002,992
61.5,960
61.5,976
61.7,968
61.600002,976
63.0,904
64.4,888
65.0,904
65.8,888
65.1,944
64.6,944
64.0,960
63.2,976
62.7,976
62.0,992
61.7,984
61.5,984
61.3,984
61.100002,992
61.100002,984
60.9,992
60.5,1008
60.7,984
60.5,1000
60.3,1000
60.2,1000
61.0,952
61.3,968
61.4,976
62.100002,944
61.8,984
60.8,1024
60.3,1016
59.8,1024
60.2,984
60.100002,1000
59.9,1008
60.100002,992
60.5,976
61.0,968
61.2,976
62.3,928
62.8,936
62.4,976
62.4,960
62.3,968
63.2,920
62.7,976
62.8,952
63.0,944
63.7,920
63.7,944
63.7,944
64.200005,920
64.5,920
64.6,928
64.6,928
65.700005,880
66.6,872
66.4,912
65.200005,960
64.9,936
63.600002,992
63.600002,944
63.3,960
62.9,968
63.100002,944
63.4,936
62.7,984
63.0,944
62.8,960
62.7,960
62.2,984
62.4,952
61.7,1000
62.4,936
63.4,912
63.600002,936
63.9,928
64.1,928
63.8,952
63.7,944
63.7,944
64.200005,920
64.200005,936
64.0,944
64.4,920
64.3,936
64.200005,936
64.5,920
64.700005,920
65.6,888
65.0,944
64.6,944
64.1,952
63.8,952
64.4,912
65.9,864
65.9,576
65.9,272
65.9,392
65.9,448
65.9,432
65.9,360
66.700005,800
69.200005,800
71.6,776
72.9,792
73.1,816
72.6,840
71.5,872
71.1,856
69.9,896
69.6,872
68.1,928
67.8,896
67.6,896
66.4,944
65.9,928
65.200005,944
64.700005,944
64.700005,928
65.8,880
65.6,920
65.700005,912
66.6,872
65.8,936
67.3,848
67.4,888
67.5,888
67.200005,904
67.5,880
68.700005,840
70.4,808
71.1,824
71.0,848
69.3,920
67.6,944
67.200005,904
66.4,928
66.0,920
65.1,952
65.700005,896
65.700005,912
66.3,888
65.6,936
65.5,920
66.1,888
65.3,944
65.1,928
65.1,920
65.5,904
65.8,904
66.200005,896
65.200005,952
65.9,888
66.200005,896
65.6,936
65.8,904
65.3,936
65.5,912
64.4,968
64.5,928
63.3,992
63.100002,960
62.5,984
61.9,992
61.9,968
61.600002,984
61.4,984
61.7,960
62.100002,952
62.600002,944
62.7,952
63.3,928
63.4,944
63.600002,936
65.200005,872
65.0,928
65.1,920
66.0,880
66.1,904
65.0,960
64.4,952
64.6,920
65.0,912
64.200005,960
64.200005,936
64.700005,912
66.700005,840
67.0,888
66.1,936
65.0,960
64.9,928
63.7,984
62.0,1032
62.5,944
62.3,968
61.5,1008
60.9,1008
60.600002,1000
61.0,968
61.600002,952
61.100002,1000
60.8,1000
60.4,1008
60.7,976
60.600002,992
60.9,976
61.100002,976
61.7,952
62.9,912
62.8,960
63.2,936
62.0,1016
61.4,1000
61.0,1000
60.7,1000
61.100002,968
61.7,952
62.3,944
62.8,936
63.5,920
64.0,920
63.5,960
63.9,928
64.3,920
64.4,928
64.4,480
64.4,456
64.200005,944
64.0,944
64.5,912
63.9,960
64.1,928
64.8,904
66.200005,864
67.0,872
67.200005,888
66.8,912
67.4,872
67.4,712
67.4,1136
66.3,944
66.0,920
64.8,968
64.3,952
63.600002,968
63.0,976
62.5,976
63.2,928
63.0,960
63.5,928
63.2,960
63.100002,952
62.9,960
62.9,952
62.8,960
62.7,960
63.0,944
62.2,992
62.600002,944
62.0,992
62.0,968
62.8,928
63.0,944
63.2,944
63.100002,952
63.100002,952
63.100002,952
64.5,888
64.4,936
65.4,888
65.700005,904
65.200005,936
65.0,928
65.4,904
65.200005,928
64.5,952
64.700005,920
64.9,920
65.700005,888
66.8,864
67.8,856
67.6,896
66.700005,928
65.3,968
65.3,920
64.8,944
65.1,912
65.700005,896
65.5,920
65.4,920
64.9,944
64.700005,936
64.4,944
64.200005,944
64.9,904
65.200005,912
65.6,904
65.1,936
66.4,864
66.4,904
66.4,904
66.4,904
66.6,896
66.4,912
65.9,928
64.6,976
63.7,976
63.0,976
62.5,976
62.7,952
63.100002,936
63.600002,928
64.3,912
65.3,888
65.8,896
65.8,912
65.6,920
65.5,920
65.1,936
64.8,936
64.9,920
64.8,928
65.6,888
65.8,904
66.0,904
67.200005,856
67.5,880
67.0,912
67.0,896
66.5,920
66.3,912
68.0,832
68.1,880
69.3,832
71.3,792
71.8,824
72.8,800
74.9,752
75.200005,792
75.8,776
76.700005,760
76.6,784
75.9,808
75.0,824
74.3,888
72.3,888
72.200005,832
72.6,816
72.9,816
71.8,864
71.3,856
69.5,920
68.1,928
67.1,928
65.9,952
65.200005,944
64.9,936
64.5,944
64.4,936
64.3,936
64.8,912
65.8,880
66.9,864
66.4,920
66.200005,912
64.8,976
63.7,984
62.9,984
62.3,984
62.100002,976
62.2,960
63.5,904
64.700005,888
66.3,856
67.700005,848
68.6,848
68.1,896
66.6,952
65.200005,968
63.600002,1000
63.0,976
63.2,944
63.3,944
63.2,952
63.8,920
64.4,912
64.8,912
64.9,920
65.0,920
65.1,920
65.3,912
64.6,952
64.8,920
65.6,888
65.8,904
65.6,920
64.5,968
64.200005,944
62.9,1000
62.600002,968
62.600002,960
63.100002,936
64.8,872
65.5,832
67.1,848
67.4,880
67.5,888
67.0,912
65.5,968
63.7,1008
62.600002,1000
62.600002,960
63.2,928
63.0,960
63.8,912
64.4,912
65.0,904
64.700005,936
65.0,912
64.4,952
64.6,920
64.4,936
64.200005,944
64.5,920
65.1,904
66.4,864
65.9,928
65.700005,920
65.5,920
67.1,848
68.0,856
68.1,880
67.9,888
66.9,928
65.6,960
64.700005,960
64.700005,928
65.6,888
67.200005,848
67.1,896
67.4,880
66.1,952
65.3,944
63.600002,1008
62.5,1000
61.600002,1008
61.4,984
61.9,952
61.8,976
63.0,912
63.600002,856
65.6,856
66.200005,888
65.9,920
65.0,952
63.3,1008
62.3,1000
61.8,992
61.7,976
61.600002,976
62.2,944
61.8,984
63.4,896
63.100002,960
63.4,936
64.3,904
63.9,952
64.3,920
63.0,1000
62.100002,1000
62.600002,944
63.4,920
64.3,904
64.6,920
64.6,928
64.3,944
63.0,1000
62.4,984
62.4,960
62.0,984
62.0,968
62.5,944
62.2,976
63.3,912
62.9,968
63.4,928
63.0,968
62.8,960
62.600002,968
62.4,968
62.3,968
63.5,904
65.1,872
66.8,848
67.4,872
67.5,888
67.200005,904
67.1,896
66.200005,936
65.1,960
64.5,952
64.4,936
63.5,976
63.5,944
64.0,920
63.4,968
63.600002,936
63.600002,944
63.8,936
63.4,960
63.100002,960
63.600002,928
63.8,936
64.1,928
65.200005,888
65.4,912
65.200005,928
64.700005,944
64.4,944
64.6,920
66.3,856
66.9,880
66.700005,904
66.4,912
66.4,904
65.4,952
65.3,920
65.5,912
64.9,944
65.4,904
65.0,936
64.1,968
63.9,944
64.0,936
63.4,968
62.7,984
61.7,1008
62.100002,952
63.0,920
64.4,888
64.8,912
65.8,880
65.6,920
64.8,952
65.6,888
65.0,944
64.9,928
64.700005,936
64.5,936
64.700005,920
64.0,960
63.9,944
64.0,936
63.9,944
63.5,960
64.6,896
64.6,928
65.0,912
64.1,968
63.8,952
62.5,1008
62.5,960
63.7,904
63.8,936
64.1,928
64.1,936
63.2,984
62.8,968
62.7,960
62.2,984
61.7,992
61.2,1000
60.8,1000
60.7,992
61.4,952
62.4,928
62.8,944
63.2,936
63.3,944
63.7,928
64.200005,920
63.7,960
63.2,968
63.5,936
64.700005,888
66.1,864
66.700005,880
66.6,904
66.700005,896
65.8,944
65.6,920
64.700005,960
63.600002,984
63.3,960
63.2,952
63.100002,952
63.600002,928
64.6,896
64.3,944
64.4,928
64.200005,944
64.200005,936
64.0,944
64.700005,904
65.8,880
66.3,888
67.200005,864
67.700005,872
67.3,904
66.700005,920
65.8,944
64.8,960
64.3,952
64.200005,936
63.4,976
63.5,944
63.9,928
63.3,968
63.2,952
64.0,912
63.4,968
63.8,928
63.600002,952
63.0,976
63.600002,856
64.6,896
65.1,904
65.1,920
64.8,936
64.3,952
64.200005,936
64.5,920
64.4,936
64.5,928
64.200005,944
64.0,944
63.5,960
63.3,952
63.2,952
62.7,976
62.2,984
61.8,984
62.3,944
62.7,944
62.5,968
62.3,968
62.7,944
64.200005,888
64.200005,936
63.8,952
62.7,1000
62.600002,960
62.4,968
61.8,992
61.600002,984
62.0,952
62.2,960
62.0,976
62.5,944
62.7,952
62.8,952
62.0,1000
61.5,992
61.7,968
61.9,960
62.4,944
63.600002,904
65.200005,872
66.1,880
66.6,888
66.0,928
64.8,968
65.3,904
64.0,984
63.9,944
63.5,960
63.3,952
62.2,1008
61.8,984
61.3,1000
60.600002,1016
60.3,1008
60.2,1000
61.7,920
63.3,896
64.6,888
65.0,912
63.9,976
62.5,1016
60.8,1056
61.0,976
60.3,1024
60.5,984
61.600002,936
63.2,896
65.1,864
65.8,824
67.700005,832
68.700005,784
70.8,792
71.3,600
70.3,1040
71.3,816
70.700005,864
72.200005,792
72.0,480
71.8,344
73.700005,768
72.0,880
72.200005,824
72.8,808
73.700005,792
74.5,784
74.700005,800
74.3,816
74.1,816
73.5,832
73.3,824
73.1,824
72.6,840
71.8,856
72.6,808
72.200005,840
71.6,856
73.3,776
72.700005,840
72.700005,824
73.200005,808
72.1,864
72.5,816
71.0,888
71.700005,760
72.200005,816
72.6,816
71.5,872
70.0,904
69.4,960
68.3,992
66.4,968
65.200005,960
64.5,952
64.0,952
63.9,944
64.700005,904
65.0,912
65.4,904
64.5,960
63.4,984
62.2,1008
61.3,1016
61.5,968
61.2,992
61.0,992
61.7,880
62.3,944
63.0,928
63.3,936
64.6,888
66.6,840
66.700005,632
66.8,264
66.8,656
66.8,280
65.8,944
65.8,552
65.8,464
63.8,1016
63.8,384
63.8,552
63.100002,1072
62.0,1008
60.8,1032
60.600002,784
60.4,272
59.5,1048
58.8,1048
58.5,1040
