timestamp,x,y,z
3503805,-0.37329367,9.564454,2.8092742
3503814,-0.60779864,9.875532,1.7396442
3503823,-0.45465255,9.66017,1.3113136
3503832,-0.5431901,8.89444,2.3737648
3503842,-0.21775463,9.645813,3.699436
3503851,-0.49293905,9.652991,2.2182257
3503860,-0.68915755,9.880318,1.61282
3503870,-0.5910483,9.375414,1.8736471
3503879,-0.54079723,9.571632,2.1009734
3503889,-0.7896597,9.308413,2.6441634
3503898,-0.55754757,9.408915,2.9576344
3503907,-0.5049036,9.559668,2.8547394
3503917,-0.49054617,9.648206,2.1895108
3503926,-0.48815325,9.626669,2.2110472
3503935,-0.5264398,9.612311,2.0770442
3503945,-0.442688,9.487881,2.316335
3503954,-0.4091873,9.6003475,2.2804415
3503964,-0.50968945,9.492666,2.6010911
3503973,-0.57669085,9.487881,2.3378713
3503982,-0.5001178,9.56924,2.0890088
3503992,-0.49054617,9.542917,2.2086542
3504001,-0.4977249,9.2988405,2.524518
3504010,-0.46901,9.605133,2.0507221
3504020,-0.4498667,9.588383,2.421623
3504029,-0.4737958,9.672134,2.0985804
3504040,-0.44747382,9.552489,2.5053747
3504049,-0.5001178,9.60274,2.2038684
3504059,-0.5431901,9.504631,2.234976
3504068,-0.4785816,9.526167,2.6704855
3504078,-0.6748001,9.497452,2.1799393
3504087,-0.72744405,9.509417,2.445552
3504097,-0.6173703,9.655384,2.184725
3504106,-0.49293905,9.468738,2.2995846
3504115,-0.47140288,9.736743,2.184725
3504124,-0.37090075,9.497452,2.2541194
3504133,-0.442688,9.621883,2.1895108
3504143,-0.37090075,9.6003475,2.4910173
3504152,-0.3828653,9.535739,2.0866158
3504161,-0.3804724,9.669742,2.0985804
3504171,-0.42115182,9.461558,2.4335876
3504180,-0.48576033,9.495059,2.0555081
3504190,-0.5049036,9.66017,2.234976
3504199,-0.4737958,9.5907755,2.215833
3504208,-0.5025107,9.597955,2.1512244
3504218,-0.55754757,9.566847,2.4335876
3504227,-0.5623334,9.411307,2.2756555
3504236,-0.3613291,9.760673,2.658521
3504246,-0.51208234,9.669742,1.8521109
3504255,-0.37090075,9.614705,1.0193789
3504265,-0.45704544,9.258162,2.3043704
3504274,-0.30150643,9.475916,3.7329366
3504283,-0.46422416,9.67692,1.8688612
3504293,-0.5551547,9.775029,1.9502201
3504302,-0.46422416,9.595561,1.6558924
3504311,-0.3254355,9.796566,2.010043
3504321,-0.43550926,9.576418,2.9839563
3504330,-0.44747382,9.624276,3.0294216
3504341,-0.49293905,9.715207,2.6680925
3504350,-0.5264398,9.652991,2.452731
3504360,-0.52165395,9.492666,2.3522286
3504369,-0.46422416,9.341913,2.371372
3504379,-0.33500713,9.262947,2.395301
3504388,-0.30389932,9.346699,2.318728
3504398,-0.3254355,9.289269,2.524518
3504407,-0.34697166,9.4137,2.627413
3504416,-0.36850783,9.626669,2.524518
3504425,-0.5049036,9.444808,2.7135577
3504434,-0.5838696,9.70085,2.4694812
3504444,-0.54797596,9.66017,2.3833365
3504453,-0.52165395,9.664956,2.3570144
3504462,-0.47618872,9.66017,2.495803
3504472,-0.45704544,9.554882,2.450338
3504481,-0.45943835,9.509417,2.3570144
3504492,-0.4737958,9.435237,2.3641932
3504501,-0.4115802,9.361056,2.4694812
3504511,-0.43311638,9.2988405,2.450338
3504520,-0.43550926,9.365842,2.5604117
3504530,-0.42833054,9.468738,2.5651975
3504539,-0.3278284,9.497452,2.4886243
3504549,-0.27279153,9.554882,2.2301903
3504558,-0.2943277,9.574025,2.1033661
3504567,0.16989647,9.626669,2.1584032
3504576,-0.41875893,9.571632,2.3618002
3504585,-0.31825677,9.58599,2.4311945
3504595,-0.37807947,9.60274,2.3594074
3504604,-0.43072346,9.583597,2.3546216
3504613,-0.44747382,9.526167,2.4383733
3504623,-0.40679437,9.45438,2.4048727
3504632,-0.3230426,9.425665,2.4024796
3504642,-0.2656128,9.451987,2.4862316
3504651,-0.2991135,9.444808,2.3570144
3504660,-0.2656128,9.478309,2.2541194
3504670,-0.2943277,9.507024,2.3259068
3504679,-0.33740005,9.6912775,1.8018597
3504688,-0.51208234,9.39695,1.5769265
3504698,-0.34218585,9.284483,2.2828343
3504707,-0.34457877,9.710421,3.9937637
3504717,-0.5431901,9.542917,2.421623
3504726,-0.53840435,9.5405245,2.2828343
3504735,-0.48336744,9.698457,1.849718
3504745,-0.37090075,9.574025,2.68245
3504754,-0.30150643,9.4998455,3.0629225
3504763,-0.3517575,9.538132,2.6848428
3504773,-0.3804724,9.442415,2.2182257
3504782,-0.4115802,9.47113,2.165582
3504792,-0.53840435,9.492666,2.1727605
3504801,-0.42593765,9.516596,2.368979
3504810,-0.39243692,9.552489,2.368979
3504820,-0.35893622,9.5500965,2.3618002
3504829,-0.33500713,9.56924,2.3139422
3504838,-0.39482984,9.538132,2.6226273
3504848,-0.28475606,9.588383,2.5173392
3504857,-0.44747382,9.401736,2.8475606
3504868,-0.33740005,9.633848,2.495803
3504877,-0.42354473,9.56206,2.4646955
3504887,-0.3828653,9.612311,2.5604117
3504896,-0.3852582,9.535739,2.2541194
3504906,-0.44747382,9.4495945,2.2828343
3504915,-0.39722276,9.483095,2.3546216
3504925,-0.3230426,9.47113,2.4024796
3504934,-0.3230426,9.45438,2.4599094
3504943,-0.3565433,9.473523,2.4551237
3504952,-0.34697166,9.485488,2.390515
3504961,-0.37807947,9.4998455,2.4048727
3504971,-0.42833054,9.478309,2.4335876
3504980,-0.45225963,9.672134,2.395301
3504989,-0.47140288,9.662563,2.41923
3504999,-0.3852582,9.588383,2.4072654
3505008,-0.49293905,9.456773,2.368979
3505018,-0.36372203,9.595561,2.495803
3505027,-0.2656128,9.518989,2.390515
3505036,-0.3254355,9.60274,2.6393776
3505046,-0.21775463,9.552489,2.392908
3505055,-0.30389932,9.609919,2.4838386
3505064,-0.3613291,9.535739,2.445552
3505074,-0.45704544,9.56924,2.3641932
3505083,-0.48336744,9.502238,2.342657
3505094,-0.4091873,9.373021,2.371372
3505103,-0.6221561,9.327556,2.6441634
3505113,-0.51926106,9.712814,2.1823323
3505122,-0.6867646,9.380199,2.1703677
3505132,-0.55754757,9.327556,2.1966896
3505141,-0.3565433,9.356271,3.48886
3505151,-0.30389932,9.559668,2.2565124
3505160,-0.4115802,9.578811,2.237369
3505169,-0.33500713,9.4998455,1.5194967
3505178,-0.24168372,9.502238,2.574769
3505187,-0.25125536,9.365842,2.7159507
3505197,-0.21057591,9.552489,2.6704855
3505206,-0.30150643,9.444808,2.5125535
3505215,-0.3326142,9.5500965,2.5412683
3505225,-0.46901,9.638634,2.4024796
3505234,-0.47140288,9.557275,2.3282995
3505245,-0.442688,9.554882,2.368979
3505254,-0.4450809,9.480701,2.368979
3505264,-0.39722276,9.380199,2.6345918
3505273,-0.42354473,9.626669,2.656128
3505283,-0.3278284,9.597955,2.3330853
3505292,-0.3517575,9.535739,2.41923
3505302,-0.48815325,9.667349,2.4072654
3505311,-0.4737958,9.468738,2.2493336
3505320,-0.41875893,9.516596,2.3019776
3505329,-0.39482984,9.581204,2.5197322
3505338,-0.38765112,9.365842,2.2995846
3505348,-0.42354473,9.485488,2.3354783
3505357,-0.34697166,9.243804,2.4407663
3505366,-0.34936458,9.56206,2.5388756
3505376,-0.30389932,9.643419,2.421623
3505385,-0.27997026,9.679314,2.4623024
3505395,-0.3278284,9.511809,2.4288018
3505404,-0.2392908,9.384986,2.452731
3505413,-0.33740005,9.495059,2.4838386
3505423,-0.42593765,9.542917,2.2612982
3505432,-0.5336185,9.444808,2.5173392
3505441,-0.5240469,9.511809,2.5364826
3505451,-0.49533197,9.444808,2.5293038
3505460,-0.416366,9.56924,2.3450499
3505470,-0.39004403,9.672134,2.6321988
3505479,-0.19382556,9.416093,2.3474429
3505488,-0.2392908,9.5405245,2.4646955
3505498,-0.19382556,9.2988405,2.3976939
3505507,-0.34936458,9.624276,2.4359803
3505516,-0.49054617,9.447201,2.3737648
3505526,-0.42593765,9.466345,2.4551237
3505535,-0.4091873,9.444808,2.8284173
3505545,-0.5240469,9.858782,2.1990826
3505554,-0.4402951,9.5907755,1.9382555
3505563,-0.39722276,9.035621,2.290013
3505573,-0.21057591,9.428058,3.802331
3505582,-0.42115182,9.767851,2.2780485
3505591,-0.39961565,9.219875,2.7398798
3505601,-0.3613291,9.652991,1.7611804
3505610,-0.36611494,9.200731,2.6393776
3505621,-0.27757734,9.432844,2.555626
3505630,-0.41875893,9.552489,2.3115492
3505640,-0.4785816,9.547704,2.5867336
3505649,-0.28475606,9.353878,2.553233
3505659,-0.3804724,9.629062,2.4407663
3505668,-0.34936458,9.365842,2.395301
3505678,-0.36850783,9.574025,2.4479449
3505687,-0.53840435,9.617098,2.1488314
3505696,-0.45704544,9.475916,2.1368668
3505705,-0.27757734,9.406522,2.1512244
3505714,-0.28236315,9.39695,2.3665862
3505724,-0.28714898,9.507024,2.6848428
3505733,-0.3517575,9.672134,2.445552
3505742,-0.27279153,9.418487,2.5149465
3505752,-0.3517575,9.652991,2.5340896
3505761,-0.45704544,9.66017,2.471874
3505772,-0.46661708,9.607526,2.3737648
3505781,-0.38765112,9.485488,2.1416528
3505791,-0.36372203,9.739136,2.577162
3505800,-0.3230426,9.56206,2.3043704
3505810,-0.28714898,9.724778,2.4120514
3505819,-0.3517575,9.382592,2.3857293
3505829,-0.30389932,9.763065,2.5053747
3505838,-0.45704544,9.380199,2.2254045
3505847,-0.42115182,9.404129,2.1512244
3505856,-0.51926106,9.511809,2.2971919
3505865,-0.50968945,9.243804,2.3618002
3505875,-0.58626246,9.291662,2.392908
3505884,-0.60301286,9.655384,2.4814458
3505893,-0.8255533,9.753493,2.1775463
3505903,-0.44747382,9.715207,2.0961876
3505912,-0.2991135,9.73435,2.1942968
3505922,-0.42115182,9.73435,2.5508401
3505931,-0.33500713,9.669742,2.4168372
3505940,-0.33022133,9.547704,2.21344
3505950,-0.2991135,9.954497,2.234976
3505959,-0.36850783,9.456773,2.445552
3505968,-0.36850783,9.815709,2.7877378
3505978,-0.5527618,9.705635,1.7276796
3505987,-0.4450809,9.495059,1.7348584
3505998,-0.31107804,9.035621,2.3570144
3506007,-0.39722276,9.317985,3.0796728
3506017,-0.52165395,9.588383,2.2110472
3506026,-0.53840435,9.7176,2.5986981
3506036,-0.47140288,9.688885,1.7755378
3506045,-0.3852582,9.231839,2.4264088
3506055,-0.30150643,9.588383,2.6106627
3506064,-0.18425392,9.67692,2.2493336
3506073,-0.13878867,9.523774,2.2947989
3506082,-0.234505,9.466345,2.2589052
3506091,-0.2991135,9.576418,2.1990826
3506101,-0.4498667,9.629062,2.1823323
3506110,-0.49054617,9.203125,2.21344
3506119,-0.5288327,9.535739,2.3833365
3506129,-0.6173703,9.595561,2.0196145
3506138,-0.35893622,9.253376,2.1177237
3506148,-0.37329367,9.502238,2.2612982
3506157,-0.31825677,9.638634,2.502982
3506166,-0.35415038,9.538132,2.2038684
3506176,-0.31825677,9.504631,2.1392598
3506185,-0.2584341,9.461558,2.3450499
3506194,-0.25364825,9.4137,2.3474429
3506204,-0.24646953,9.39695,2.3546216
3506213,-0.3326142,9.425665,2.3378713
3506223,-0.3828653,9.530953,2.5915194
3506232,-0.37329367,9.679314,2.5077677
3506241,-0.38765112,9.509417,2.21344
3506251,-0.3828653,9.483095,2.2445478
3506260,-0.2967206,9.80853,2.450338
3506269,-0.46661708,9.52856,2.2038684
3506279,-0.39004403,9.782208,2.1225095
3506288,-0.6101916,9.358664,2.1512244
3506298,-0.39961565,9.368236,2.3259068
3506307,-0.25604117,9.389771,2.3354783
3506316,-0.27997026,9.672134,2.6106627
3506326,-0.28475606,9.837245,2.390515
3506335,-0.27997026,9.834852,2.1990826
3506344,-0.30389932,9.760673,2.2804415
3506354,-0.4139731,9.279697,2.000471
3506363,-0.37568656,9.442415,2.2110472
3506374,-0.46901,9.574025,2.424016
3506383,-0.53840435,9.473523,2.4024796
3506393,-0.42354473,9.571632,2.2230117
3506402,-0.4115802,9.84921,1.8329676
3506412,-0.39243692,9.554882,2.2924058
3506421,-0.7106937,9.480701,1.6989647
3506431,-0.234505,9.619491,2.5388756
3506440,-0.33740005,9.760673,2.4144442
3506449,-0.34697166,9.67692,2.5915194
3506458,-0.44747382,9.765458,1.5194967
3506467,-0.4450809,9.483095,1.9191123
3506477,-0.5910483,9.56206,2.7255223
3506486,-0.49533197,9.667349,2.2947989
3506495,-0.37090075,9.614705,2.2732627
3506505,-0.34936458,9.710421,2.0890088
3506514,-0.31347096,9.389771,1.9286839
3506525,-0.25604117,9.337128,2.1751535
3506534,-0.1459674,9.425665,2.526911
3506544,-0.24646953,9.260554,2.2517266
3506553,-0.33500713,9.521381,2.3211207
3506563,-0.36611494,9.535739,2.1009734
3506572,-0.3517575,9.399343,2.2062612
3506582,-0.20339718,9.4998455,2.2924058
3506591,-0.30150643,9.925783,2.368979
3506600,-0.30150643,9.392164,2.0961876
3506609,-0.4091873,9.779816,2.2995846
3506618,-0.4498667,9.28209,2.2230117
3506628,-0.40679437,9.712814,2.390515
3506637,-0.5072965,9.461558,2.3570144
3506646,-0.39482984,9.289269,2.160796
3506656,-0.2991135,9.32277,1.9669704
3506665,-0.27279153,9.451987,2.3450499
3506675,-0.24407662,9.559668,2.5316968
3506684,-0.17468229,9.375414,2.3306925
3506693,-0.27997026,9.679314,2.1727605
3506703,-0.26082698,9.755886,2.2995846
3506712,-0.24168372,9.667349,2.268477
3506721,-0.2584341,9.779816,2.2445478
3506731,-0.39482984,9.490273,2.0985804
3506740,-0.33979294,9.253376,2.1799393
3506750,-0.3565433,9.758279,2.4000869
3506759,-0.37090075,9.329948,2.1009734
3506768,-0.3230426,9.820495,2.4335876
3506778,-0.28954187,9.408915,2.2995846
3506787,-0.2919348,9.428058,2.1201165
3506796,-0.36611494,9.705635,2.4814458
3506806,-0.3230426,9.837245,2.5053747
3506815,-0.21536173,9.830067,2.3474429
3506826,-0.46901,9.643419,2.21344
3506835,-0.45225963,9.341913,1.7779307
3506845,-0.42593765,9.200731,1.3759222
3506854,-0.3565433,9.033228,2.163189
3506864,-0.38765112,9.131337,2.7183435
3506873,-0.3230426,9.456773,2.3833365
3506883,-0.2680057,10.023892,1.9143264
3506892,-0.3828653,9.777423,2.4407663
3506901,-0.31825677,9.597955,2.5388756
3506910,-0.19621846,10.009535,2.3546216
3506919,-0.28714898,9.612311,1.8401463
3506929,-0.31825677,9.186374,2.2971919
3506938,-0.31825677,9.643419,1.9861137
3506947,-0.40440148,9.669742,2.2995846
3506957,-0.4737958,9.82528,2.471874
3506966,-0.39482984,9.724778,1.9454343
3506976,-0.31347096,9.418487,2.0650797
3506985,-0.25125536,9.399343,2.3378713
3506994,-0.21775463,9.5405245,2.5388756
3507004,-0.09332342,9.432844,2.4096584
3507013,-0.1196454,9.516596,2.4838386
3507022,-0.18903974,9.875532,2.1751535
3507032,-0.12921704,9.727171,2.6345918
3507041,-0.028714897,9.84921,2.2421548
3507051,-0.03828653,9.758279,2.184725
3507060,0.014357449,9.588383,2.1703677
3507069,-0.18186101,9.425665,2.290013
3507079,-0.28954187,9.380199,2.41923
3507088,-0.46661708,9.406522,2.2995846
3507097,-0.5144752,9.514202,2.0985804
3507107,-0.46183127,9.538132,2.6130557
3507116,-0.31825677,9.6912775,2.443159
3507126,-0.208183,9.679314,2.1584032
3507135,-0.17946811,9.7917795,2.160796
3507144,-0.22732627,9.755886,2.3665862
3507154,-0.2919348,9.609919,2.4288018
3507163,-0.31825677,9.492666,2.3354783
3507172,-0.2632199,9.478309,2.3618002
3507182,-0.18903974,9.492666,2.2517266
3507191,-0.15075321,9.485488,2.1942968
3507202,-0.08614469,9.588383,2.2038684
3507211,-0.15075321,9.576418,2.1368668
3507221,-0.23211208,9.679314,2.1799393
3507230,-0.32064968,9.765458,2.5221252
3507240,-0.39961565,9.767851,2.474267
3507249,-0.38765112,9.617098,1.5051392
3507259,-0.35415038,9.291662,2.110545
3507268,-0.27997026,9.119372,1.9334698
3507278,-0.3326142,9.4137,2.6441634
3507287,-0.27518442,9.284483,2.2589052
3507297,-0.37568656,9.404129,1.7731448
3507306,-0.2919348,9.45438,1.8927903
3507316,-0.21536173,9.564454,2.4646955
3507325,-0.13160995,9.746315,2.3761578
3507335,-0.12203831,9.858782,2.555626
3507344,-0.24886245,9.987998,2.5867336
3507353,-0.442688,9.897068,2.4048727
3507362,-0.5910483,9.760673,2.4646955
3507371,-0.6652284,9.736743,2.500589
3507381,-0.7322299,9.813316,2.6944146
3507390,-0.7441944,9.868353,1.797074
3507399,-0.5431901,9.650599,1.6439278
3507409,-0.30868515,9.241411,2.4000869
3507418,-0.30868515,9.26534,2.656128
3507428,-0.21296883,9.442415,2.5604117
3507437,-0.1483603,9.518989,2.3306925
3507446,-0.15075321,9.650599,2.4838386
3507456,-0.14357449,9.746315,2.1775463
3507465,-0.17228939,9.751101,2.0483294
3507474,-0.13400285,9.363449,1.9454343
3507484,-0.22971918,9.167231,2.2325833
3507493,-0.37329367,9.425665,2.0914016
3507503,-0.31107804,9.423272,2.08183
3507512,-0.2919348,9.39695,2.4670882
3507521,-0.3852582,9.495059,2.6226273
3507531,-0.37329367,9.619491,2.2732627
3507540,-0.22732627,9.6410265,2.4407663
3507549,-0.18425392,9.696064,2.7781663
3507559,-0.28475606,9.5500965,2.28762
3507568,-0.28954187,9.648206,2.4072654
3507579,-0.2967206,9.552489,2.28762
3507588,-0.47140288,9.463951,2.263691
3507598,-0.6101916,9.511809,2.2971919
3507607,-0.6484781,9.588383,2.4910173
3507617,-0.60301286,9.327556,2.0746512
3507626,-0.46422416,9.466345,2.2612982
3507636,-0.3230426,9.497452,2.1895108
3507645,-0.13400285,9.377807,2.4599094
3507654,-0.03828653,9.459166,2.656128
3507663,-0.23211208,9.897068,2.1368668
3507672,-0.3804724,9.4998455,1.8784329
3507682,-0.33740005,9.334735,1.8473251
3507691,-0.442688,9.4137,2.3641932
3507700,-0.61497736,9.633848,2.4862316
3507710,-0.6843717,9.52856,2.5173392
3507719,-0.5814767,9.73435,2.163189
3507729,-0.5049036,9.82528,2.2828343
3507738,-0.39243692,9.461558,2.0626867
3507747,-0.35893622,9.423272,2.163189
3507757,-0.43072346,9.416093,2.163189
3507766,-0.45943835,9.239018,2.2014754
3507775,-0.5144752,9.633848,2.5580187
3507785,-0.49054617,9.473523,2.010043
3507794,-0.5288327,9.645813,2.234976
3507804,-0.55036885,9.73435,2.2230117
3507813,-0.4450809,9.636241,2.2517266
3507822,-0.4450809,9.6912775,2.266084
3507832,-0.57908374,9.796566,2.1153307
3507841,-0.64129937,9.5405245,2.134474
3507850,-0.650871,9.375414,2.0196145
3507860,-0.4402951,9.387379,2.2445478
3507869,-0.5695121,9.612311,2.2206187
3507880,-0.6006199,9.748708,2.1153307
3507889,-0.5838696,9.84921,2.1153307
3507899,-0.45704544,9.526167,2.4599094
3507908,-0.5431901,9.894675,2.605877
3507918,-0.49293905,9.607526,1.6271775
3507927,-0.45704544,9.56924,2.132081
3507937,-0.31107804,9.423272,1.9406484
3507946,-0.2943277,9.478309,1.8664683
3507956,-0.41875893,9.583597,2.1584032
3507965,-0.4785816,9.614705,1.9837208
3507975,-0.5144752,9.581204,2.342657
3507984,-0.60779864,9.920997,2.342657
3507994,-0.6580497,9.69367,2.1153307
3508003,-0.59583414,9.535739,2.1033661
3508013,-0.30868515,9.576418,2.3330853
3508022,-0.28236315,9.870746,2.316335
3508031,-0.28475606,9.770244,2.010043
3508040,-0.47140288,9.894675,1.8138243
3508049,-0.61497736,9.904246,1.8066456
3508059,-0.49054617,9.11698,1.7252867
3508068,-0.4977249,9.193553,2.5675905
3508077,-0.34697166,9.440022,1.5147108
3508087,-0.35415038,9.578811,2.1679747
3508096,-0.30868515,9.30602,1.8951832
3508106,-0.30389932,9.595561,1.8592896
3508115,-0.5431901,9.976034,2.215833
3508124,-0.71787244,9.837245,2.395301
3508134,-0.72505116,9.909033,2.165582
3508143,-0.5360114,9.985605,2.234976
3508152,-0.31825677,9.710421,2.5221252
3508162,-0.06221561,9.514202,2.2325833
3508171,-0.045465253,9.954497,2.2254045
3508181,-0.16271774,9.593168,2.0411506
3508190,-0.22971918,9.351485,3.153853
3508199,-0.47618872,9.830067,2.5843408
3508209,-0.6484781,10.028678,1.7228938
3508218,-0.59583414,9.605133,1.8521109
3508227,-0.5814767,9.349092,2.3139422
3508237,-0.51926106,9.308413,2.3976939
3508246,-0.49533197,9.530953,2.1942968
3508256,-0.47140288,9.775029,2.2780485
3508265,-0.5599405,9.806137,2.4144442
3508274,-0.60301286,9.928176,2.0674727
3508284,-0.53840435,9.983212,1.6487137
3508293,-0.5312256,9.274912,1.6846073
3508302,-0.16271774,9.11698,3.2184613
3508312,-0.043072347,9.944926,1.7922882
3508321,0.011964541,9.629062,1.9119335
3508332,0.07896597,9.514202,2.3139422
3508341,-0.08135887,9.719993,1.6247846
3508351,-0.5336185,9.624276,1.14381
3508360,-0.8446966,9.45438,1.2060257
3508370,-1.0050215,9.327556,1.8880045
3508379,-0.9164838,9.301233,2.2780485
3508389,-0.703515,9.475916,2.3354783
3508398,-0.3828653,9.6003475,2.187118
3508407,-0.34457877,9.614705,2.0172215
3508416,-0.30868515,9.612311,2.2732627
3508425,-0.34697166,9.612311,2.4383733
3508435,-0.37807947,9.643419,1.9286839
3508444,-0.31107804,9.571632,1.588891
3508453,-0.24886245,9.389771,2.165582
3508463,-0.33979294,9.487881,1.6343563
3508472,-0.33500713,9.349092,2.5915194
3508482,-0.46901,9.631455,3.0653152
3508491,-0.71787244,10.098072,1.8951832
3508500,-0.6389065,10.119608,2.0124357
3508510,-0.5025107,9.899461,1.6080343
3508519,-0.5431901,9.435237,1.9430413
3508528,-0.21775463,8.992549,2.3211207
3508538,-0.208183,8.856153,2.3474429
3508547,-0.19143265,9.176803,2.0914016
3508557,-0.2632199,9.296448,2.5221252
3508566,-0.40440148,9.715207,2.811667
3508575,-0.60540575,10.050214,2.3522286
3508585,-0.6484781,10.119608,1.9143264
3508594,-0.55036885,9.818102,2.3618002
3508603,-0.45465255,9.60274,1.926291
3508613,-0.37807947,9.557275,1.9143264
3508622,-0.28714898,9.461558,1.8856115
3508633,-0.4450809,9.509417,1.6056414
3508642,-0.46183127,9.289269,2.000471
3508652,-0.54797596,9.511809,2.3976939
3508661,-0.60301286,9.684099,2.0698655
3508671,-0.6006199,9.784601,2.2086542
3508680,-0.598227,9.904246,1.9286839
3508690,-0.5001178,9.703242,2.1536174
3508699,-0.5360114,9.669742,1.430959
3508708,-0.6221561,9.387379,1.9837208
3508717,-0.73701566,9.514202,2.2325833
3508726,-0.5240469,9.629062,1.9478272
3508736,-0.17946811,9.463951,2.1560102
3508745,-0.105287954,9.765458,1.4764243
3508754,-0.011964541,9.466345,1.7563945
3508764,-0.22254045,9.255769,2.4000869
3508773,-0.33740005,9.432844,1.3376356
3508784,-0.5886554,9.258162,1.8568966
3508793,-0.63412064,9.337128,1.9238981
3508803,-0.49054617,9.492666,1.304135
3508812,-0.2991135,9.368236,1.6080343
3508822,-0.14118157,9.542917,2.0483294
3508831,0.047858164,9.753493,1.7396442
3508841,0.009571632,9.703242,1.9478272
3508850,-0.39482984,9.84921,2.3881223
3508859,-0.6748001,9.987998,1.586498
3508868,-0.75855184,9.66017,1.9215052
3508877,-0.911698,9.760673,2.1727605
3508887,-0.5025107,9.578811,2.2493336
3508896,-0.98109233,9.856388,2.7446656
3508905,-0.6197632,10.157895,2.0387578
3508915,-0.52165395,10.177038,2.2493336
3508924,-0.95237744,10.665192,1.8281817
3508934,-1.7851094,11.411778,1.3567789
3508943,-0.6221561,11.220346,2.2971919
3508952,-0.28236315,12.431157,2.605877
3508962,0.12203831,12.541231,3.441002
3508971,0.10289505,11.79943,3.22564
3508980,0.93084127,9.4998455,1.9334698
3508990,0.5025107,8.920761,2.368979
3508999,-0.64129937,8.32732,4.424487
3509009,-1.3639576,8.671899,5.697514
3509018,-1.0457008,9.837245,4.6039553
3509027,-1.1150951,10.160288,2.392908
3509037,-0.46183127,8.533111,2.029186
3509046,-0.22971918,7.697985,3.2208543
3509055,0.37329367,7.958812,4.0033355
3509065,1.1342385,8.774794,3.7042217
3509074,0.9284483,9.011692,2.969599
3509084,0.45465255,9.066729,0.8159817
3509093,-0.33022133,8.38475,-0.7202653
3509102,-0.4402951,7.6931996,-1.2108115
3509112,-0.30389932,7.6166263,0.08375178
3509121,-0.42354473,7.528089,1.4046371
3509130,-0.5025107,8.021028,1.2538838
3509140,-0.5647263,7.992313,1.0576653
3509149,-0.31825677,8.126316,1.8353605
3509160,-0.18425392,9.739136,2.184725
3509169,-0.16750357,11.277776,1.9215052
3509179,-0.39482984,11.409386,2.0363648
3509188,-0.8518753,10.99302,1.9669704
3509198,-1.1318455,10.1842165,0.7872668
3509207,-1.14381,8.899225,2.0411506
3509217,-0.95237744,9.765458,2.3115492
3509226,-0.6460852,10.054999,1.4142087
3509235,-0.55036885,9.564454,1.8856115
3509244,-0.3517575,9.28209,2.1416528
3509253,-0.40440148,9.56206,2.0746512
3509263,-0.3804724,9.877925,2.5412683
3509272,-0.34218585,10.14593,1.8425392
3509281,-0.42354473,10.356506,1.2706342
3509291,-0.6221561,10.062179,1.6080343
3509300,-0.8734115,9.708028,2.1392598
3509311,-0.832732,9.727171,3.1945324
3509320,-0.75615895,11.052842,1.6152129
3509330,-0.98827106,10.344542,1.4740313
3509339,-0.97152066,9.526167,2.184725
3509349,-0.8159817,9.5405245,1.5960697
3509358,-0.6819788,9.674527,1.6582853
3509368,-0.28954187,9.9927845,1.5123179
3509377,-0.2943277,9.310805,1.5027462
3509386,-0.3565433,8.999727,2.187118
3509395,-0.45943835,9.406522,2.2062612
3509404,-0.39961565,9.803744,2.3833365
3509414,-0.33022133,10.1435375,2.1033661
3509423,-0.60540575,9.932961,2.2612982
3509432,-0.48815325,9.875532,2.1249025
3509442,-0.54558307,9.652991,1.8808258
3509451,-0.42833054,9.377807,1.8138243
3509461,-0.3517575,9.411307,1.6606783
3509470,-0.27279153,9.370628,2.318728
3509479,-0.39722276,9.664956,2.0244002
3509489,-0.5551547,9.760673,1.8784329
3509498,-0.5049036,9.423272,2.3881223
3509507,-0.45943835,9.751101,1.8664683
3509517,-0.47618872,9.6410265,1.7779307
3509526,-0.4115802,9.406522,2.2110472
3509537,-0.34457877,9.447201,1.8927903
3509546,-0.28475606,9.401736,2.1249025
3509556,-0.20339718,9.483095,2.28762
3509565,-0.28236315,9.588383,2.0387578
3509575,-0.14357449,9.595561,2.5915194
3509584,-0.25604117,9.827674,2.4072654
3509594,-0.2392908,10.0334635,2.2517266
3509603,-0.3613291,9.961677,1.6941789
3509612,-0.41875893,9.574025,1.61282
3509621,-0.5527618,9.389771,1.720501
3509630,-0.55754757,9.229446,2.108152
3509640,-0.57908374,9.406522,2.3019776
3509649,-0.46661708,9.535739,2.184725
3509658,-0.39243692,9.662563,2.237369
3509668,-0.27757734,9.631455,2.1679747
3509677,-0.2392908,9.669742,2.084223
3509687,-0.15793194,9.719993,2.029186
3509696,-0.25125536,9.710421,1.6774286
3509705,-0.27518442,9.609919,1.354386
3509715,-0.17228939,9.227054,1.7324655
3509724,-0.33740005,9.523774,2.0890088
3509733,-0.4115802,9.521381,2.060294
3509743,-0.46661708,9.241411,2.0722585
3509752,-0.37568656,9.578811,2.0890088
3509762,-0.3517575,9.863567,2.5580187
3509771,-0.5001178,10.050214,2.3115492
3509780,-0.49054617,9.971248,2.2445478
3509790,-0.6006199,9.995177,1.849718
3509799,-0.48576033,9.772636,1.718108
3509808,-0.35415038,9.518989,1.8018597
3509818,-0.27279153,9.346699,2.1009734
3509827,-0.15314612,9.478309,2.2038684
3509837,-0.2057901,9.456773,2.2014754
