average,rrData
133.8,448
133.1,456
132.0,464
129.90001,480
129.7,464
130.3,456
130.0,464
130.5,456
132.3,440
132.1,456
132.6,448
133.0,448
133.3,448
133.5,448
132.2,464
134.2,432
132.7,464
134.6,432
134.40001,448
133.7,472
135.3,432
134.90001,448
134.6,448
132.3,472
132.1,456
132.6,432
131.6,464
132.3,448
133.5,440
132.90001,456
132.5,456
131.5,464
130.8,464
130.3,464
129.3,472
128.0,480
127.700005,472
128.90001,456
127.1,488
127.1,472
128.5,456
128.7,464
129.6,456
130.2,456
129.90001,464
129.1,472
127.3,488
126.6,480
126.8,472
126.9,472
127.0,472
128.40001,456
127.4,480
127.3,472
129.3,448
129.3,464
127.4,488
128.7,456
128.2,472
129.90001,448
130.40001,456
130.8,456
129.1,480
129.8,440
128.40001,480
128.7,464
131.0,440
129.8,472
131.8,440
131.3,480
131.40001,456
132.2,448
131.3,464
131.40001,456
131.5,456
131.5,456
131.5,456
130.8,464
130.3,464
129.6,488
128.8,472
128.3,472
128.6,464
128.1,472
127.8,472
127.6,472
128.1,464
128.5,464
127.4,480
128.7,456
128.7,432
130.3,448
131.40001,448
132.2,448
131.3,464
132.1,448
133.40001,440
132.6,480
132.3,456
130.7,472
129.0,480
128.40001,472
128.0,472
127.700005,472
128.90001,456
129.5,440
130.1,456
129.90001,464
129.1,472
131.3,440
131.40001,456
130.1,472
130.90001,432
130.40001,464
132.2,440
133.2,424
134.90001,432
136.1,432
135.40001,448
136.5,432
137.2,432
138.5,424
138.6,432
138.7,432
138.8,432
139.6,424
138.6,440
136.5,456
135.7,472
134.5,456
135.8,432
134.5,456
133.5,480
133.6,448
132.3,464
133.5,440
133.6,448
133.7,448
133.8,448
133.8,448
131.8,472
132.40001,432
132.90001,448
131.8,464
132.8,424
131.7,464
133.1,440
134.1,440
134.8,440
135.3,440
136.40001,432
135.6,448
133.7,464
135.3,432
133.5,464
135.1,432
134.0,456
132.6,464
131.6,464
129.6,480
128.8,472
128.3,472
130.0,448
129.2,496
129.2,464
130.6,448
130.90001,456
130.40001,464
130.8,456
131.7,448
131.0,464
131.2,456
131.3,456
132.1,448
131.90001,456
132.5,448
132.90001,448
131.2,472
131.90001,432
131.1,464
131.3,456
132.8,440
131.1,472
131.3,456
132.0,432
131.2,464
130.0,472
131.90001,440
131.8,456
131.7,456
131.7,456
130.3,472
131.1,432
131.3,456
132.1,448
131.90001,456
131.1,464
131.3,456
131.40001,456
132.1,432
131.90001,456
130.5,472
132.3,440
132.1,456
130.6,472
130.0,488
128.5,480
129.40001,456
127.5,488
126.6,504
126.8,472
125.6,512
126.700005,464
125.6,488
124.200005,496
125.1,472
124.9,440
126.200005,464
126.5,472
127.1,448
129.1,448
129.40001,424
131.5,440
133.0,440
132.6,456
133.7,440
135.3,432
136.1,416
134.7,456
135.2,440
134.1,456
134.0,448
136.3,424
135.6,448
134.90001,472
134.6,448
134.2,496
132.1,472
130.0,480
129.1,472
130.5,448
129.5,472
130.1,456
129.2,472
130.6,448
131.6,448
132.2,432
133.5,440
135.90001,424
136.8,432
138.2,424
138.40001,432
137.0,448
139.2,416
138.40001,440
137.8,440
137.40001,440
137.1,440
136.40001,464
137.90001,424
136.7,448
135.7,472
136.7,432
135.90001,448
134.6,456
133.0,464
134.0,440
133.1,480
132.0,464
131.2,464
130.6,464
130.2,464
131.3,448
131.40001,456
130.1,472
131.2,448
132.8,440
133.1,448
134.1,440
134.8,440
136.0,432
136.1,440
136.2,440
134.8,456
133.1,464
132.0,464
131.2,464
130.6,464
129.7,496
130.3,456
129.3,472
128.40001,496
129.40001,456
126.9,496
126.3,480
127.9,456
128.3,464
127.9,472
127.0,480
128.40001,456
128.7,464
128.90001,464
129.0,464
127.8,480
127.8,432
127.6,472
127.6,432
128.40001,440
130.8,440
130.3,464
132.1,440
133.1,424
133.3,448
133.8,328
134.1,568
134.8,440
136.0,432
136.8,416
137.40001,432
137.90001,432
138.2,432
137.7,440
137.0,464
134.7,464
134.5,448
132.90001,464
132.7,496
131.7,464
130.90001,488
130.3,520
129.2,496
128.6,472
126.3,496
124.700005,496
124.200005,488
122.6,504
123.3,480
123.8,480
124.5,456
125.3,472
125.200005,480
124.5,488
122.8,504
122.9,488
122.1,528
121.200005,504
121.700005,488
120.9,504
120.9,496
119.8,512
120.6,464
120.700005,496
122.6,472
121.5,504
121.3,496
121.200005,496
121.700005,488
120.3,512
119.4,512
118.6,544
116.6,536
116.8,512
115.3,536
113.8,544
114.8,512
113.9,536
115.4,504
115.4,520
116.5,504
115.6,528
117.200005,496
117.200005,512
117.9,480
117.700005,512
117.0,520
116.5,520
116.200005,520
114.4,544
115.8,504
115.700005,520
115.6,520
115.5,520
113.5,552
113.5,528
114.1,520
113.0,544
114.3,512
113.1,544
112.3,544
112.700005,528
113.5,520
114.6,512
114.8,520
113.0,552
112.700005,536
112.0,544
112.5,528
113.9,512
113.3,536
112.9,536
114.200005,512
114.0,528
116.1,496
116.4,512
117.8,496
116.5,528
117.9,496
116.1,536
115.3,528
116.4,504
115.700005,552
116.200005,512
114.4,544
115.200005,512
114.4,560
115.200005,512
114.700005,528
113.4,544
113.5,528
114.1,520
114.8,488
113.9,536
115.0,488
116.8,496
118.700005,488
119.4,496
121.1,480
120.5,528
119.1,552
118.200005,624
117.5,616
117.0,600
116.700005,608
116.5,584
116.3,576
116.200005,616
116.1,640
116.1,664
116.1,632
116.1,616
116.1,632
116.1,608
116.1,584
115.3,560
113.9,576
111.0,576
109.4,568
108.200005,600
107.0,576
106.200005,576
104.3,600
104.0,648
102.9,640
100.5,632
100.3,600
99.1,624
97.5,640
95.700005,656
95.1,640
97.0,592
97.1,616
98.4,592
98.1,616
97.5,624
96.0,648
95.3,640
95.200005,632
94.1,656
94.0,640
93.200005,656
92.3,720
90.200005,704
89.6,680
88.5,744
87.200005,712
87.6,632
88.5,624
89.9,608
91.6,592
93.6,576
94.700005,616
95.200005,624
95.3,664
93.8,664
93.1,656
95.200005,600
94.8,640
94.8,632
94.1,648
94.700005,624
94.4,640
95.700005,608
93.8,672
92.1,680
92.6,640
93.0,640
94.700005,608
95.9,608
96.4,616
96.3,624
96.6,616
97.200005,608
96.5,632
97.6,600
96.8,632
95.5,648
96.5,608
95.700005,640
96.200005,616
94.8,656
94.1,648
95.9,600
94.200005,664
93.1,664
93.1,728
93.6,632
92.0,680
90.9,680
90.9,776
90.9,744
90.200005,720
89.0,696
87.3,720
86.4,712
84.700005,744
84.3,720
85.0,648
84.5,720
84.4,712
84.6,880
84.8,944
84.9,848
85.3,696
86.8,664
86.9,688
86.9,1000
86.9,968
86.9,984
86.9,976
86.9,944
86.9,832
86.1,776
84.8,784
82.8,768
82.200005,952
81.700005,928
81.4,960
81.200005,952
81.0,928
80.9,912
80.8,928
79.6,880
77.1,840
75.700005,912
73.3,888
73.6,808
72.0,880
70.0,920
70.6,832
71.1,832
69.0,936
68.0,1024
67.9,824
68.6,856
67.1,944
67.9,792
68.4,720
69.6,760
70.8,816
70.6,944
69.3,904
70.6,816
69.700005,888
69.4,872
71.3,792
72.4,800
72.3,832
70.9,888
72.4,792
71.3,872
70.0,896
69.6,872
71.0,808
70.3,872
68.6,928
68.3,888
68.8,856
68.8,872
67.700005,920
69.200005,824
69.9,840
70.200005,848
68.5,928
68.6,872
68.8,864
67.9,912
68.0,880
68.8,848
69.8,832
69.700005,864
69.1,888
68.4,976
69.1,848
70.0,832
69.6,872
69.0,888
69.9,832
70.0,856
68.6,920
68.3,888
69.200005,840
68.4,904
67.700005,984
66.9,920
67.3,880
65.700005,968
64.1,992
63.5,968
64.3,824
64.6,920
64.4,936
64.200005,944
65.1,832
64.8,936
64.4,944
65.9,864
68.200005,816
68.0,888
66.0,976
64.9,960
66.1,872
66.200005,904
65.700005,928
65.5,920
66.3,808
67.8,768
68.1,872
67.9,984
67.200005,992
68.1,856
67.4,912
66.1,952
65.8,920
67.5,840
67.9,872
67.0,1024
65.700005,1048
65.5,920
65.3,928
65.1,928
63.9,984
63.0,984
62.8,960
62.3,984
61.3,1016
61.100002,992
63.100002,888
64.3,896
65.8,864
66.9,864
68.700005,824
68.5,880
67.9,904
66.8,936
66.5,912
65.1,968
64.6,944
65.700005,880
65.9,904
66.6,880
67.700005,856
68.200005,864
67.700005,904
67.1,912
66.4,928
65.4,952
64.9,944
64.9,800
65.8,800
67.9,824
70.3,792
72.0,792
72.200005,824
70.6,896
71.5,816
72.6,800
72.9,816
75.0,752
75.0,800
74.5,816
74.700005,800
74.8,800
74.200005,824
73.5,904
73.5,816
73.5,816
71.5,896
