Timestamp,Count
145926,-82
145934,-86
145942,-92
145950,-93
145957,-92
145965,-79
145973,-60
145981,-50
145989,-66
145996,-102
146004,-119
146012,-108
146020,-74
146028,-73
146035,-105
146043,-151
146051,-195
146059,-213
146067,-193
146075,-151
146082,-116
146090,-100
146098,-85
146106,-82
146114,-88
146121,-111
146129,-142
146137,-148
146145,-142
146153,-121
146160,-97
146168,-83
146176,-76
146184,-86
146192,-102
146200,-109
146207,-91
146215,-70
146223,-90
146231,-116
146239,-118
146246,-93
146254,-72
146262,-82
146270,-97
146278,-100
146285,-102
146293,-116
146301,-128
146309,-111
146317,-90
146325,-84
146332,-95
146340,-111
146348,-121
146356,-116
146364,-120
146371,-128
146379,-153
146387,-185
146395,-196
146403,-184
146410,-173
146418,-158
146426,-143
146434,-141
146442,-151
146450,-160
146457,-162
146465,-155
146473,-154
146481,-151
146489,-130
146496,-121
146504,-140
146512,-156
146520,-160
146528,-162
146535,-169
146543,-177
146551,-178
146559,-170
146567,-164
146575,-164
146582,-161
146590,-164
146598,-186
146606,-207
146614,-216
146621,-216
146629,-207
146637,-150
146645,-60
146653,-1
146660,-24
146668,-102
146676,-169
146684,-194
146692,-205
146700,-203
146707,-186
146715,-176
146723,-185
146731,-201
146739,-205
146746,-196
146754,-185
146762,-178
146770,-173
146778,-179
146785,-192
146793,-194
146801,-181
146809,-168
146817,-175
146825,-196
146832,-207
146840,-199
146848,-196
146856,-209
146864,-217
146871,-211
146879,-206
146887,-223
146895,-231
146903,-231
146910,-232
146918,-238
146926,-243
146934,-242
146942,-248
146950,-250
146957,-243
146965,-231
146973,-245
146981,-280
146989,-283
146996,-269
147004,-282
147012,-317
147020,-334
147028,-320
147035,-290
147043,-267
147051,-260
147059,-256
147067,-267
147075,-287
147082,-299
147090,-317
147098,-327
147106,-314
147114,-293
147121,-278
147129,-284
147137,-292
147145,-295
147153,-284
147160,-288
147168,-294
147176,-314
147184,-344
147192,-347
147200,-331
147207,-329
147215,-343
147223,-355
147231,-352
147239,-345
147246,-355
147254,-373
147262,-362
147270,-326
147278,-314
147285,-338
147293,-372
147301,-393
147309,-400
147317,-404
147325,-408
147332,-411
147340,-409
147348,-384
147356,-354
147364,-346
147371,-373
147379,-395
147387,-398
147395,-404
147403,-445
147410,-475
147418,-453
147426,-412
147434,-409
147442,-429
147450,-438
147457,-434
147465,-439
147473,-464
147481,-476
147489,-457
147496,-435
147504,-440
147512,-462
147520,-466
147528,-456
147535,-452
147543,-458
147551,-461
147559,-461
147567,-462
147575,-471
147582,-478
147590,-490
147598,-505
147606,-510
147614,-489
147621,-459
147629,-457
147637,-487
147645,-527
147653,-547
147660,-533
147668,-518
147676,-518
147684,-530
147692,-532
147700,-524
147707,-516
147715,-520
147723,-527
147731,-542
147739,-562
147746,-568
147754,-554
147762,-541
147770,-546
147778,-567
147785,-577
147793,-568
147801,-557
147809,-555
147817,-560
147825,-574
147832,-592
147840,-597
147848,-600
147856,-600
147864,-597
147871,-592
147879,-605
147887,-618
147895,-609
147903,-578
147910,-559
147918,-575
147926,-603
147934,-614
147942,-604
147950,-596
147957,-622
147965,-655
147973,-659
147981,-639
147989,-626
147996,-640
148004,-657
148012,-647
148020,-631
148028,-634
148035,-654
148043,-662
148051,-657
148059,-648
148067,-659
148075,-690
148082,-710
148090,-696
148098,-665
148106,-660
148114,-679
148121,-696
148129,-699
148137,-697
148145,-699
148153,-711
148160,-721
148168,-712
148176,-690
148184,-670
148192,-671
148200,-693
148207,-701
148215,-674
148223,-645
148231,-649
148239,-689
148246,-717
148254,-710
148262,-685
148270,-682
148278,-686
148285,-683
148293,-694
148301,-718
148309,-739
148317,-735
148325,-704
148332,-685
148340,-691
148348,-702
148356,-710
148364,-711
148371,-707
148379,-703
148387,-709
148395,-721
148403,-729
148410,-721
148418,-700
148426,-700
148434,-727
148442,-737
148450,-739
148457,-742
148465,-754
148473,-752
148481,-724
148489,-704
148496,-718
148504,-749
148512,-773
148520,-777
148528,-756
148535,-725
148543,-718
148551,-736
148559,-757
148567,-763
148575,-748
148582,-740
148590,-739
148598,-740
148606,-737
148614,-740
148621,-762
148629,-786
148637,-797
148645,-784
148653,-776
148660,-777
148668,-770
148676,-760
148684,-768
148692,-779
148700,-782
148707,-781
148715,-793
148723,-813
148731,-820
148739,-810
148746,-807
148754,-817
148762,-832
148770,-839
148778,-828
148785,-801
148793,-771
148801,-764
148809,-780
148817,-798
148825,-795
148832,-788
148840,-796
148848,-809
148856,-801
148864,-787
148871,-777
148879,-779
148887,-795
148895,-819
148903,-828
148910,-814
148918,-794
148926,-798
148934,-825
148942,-847
148950,-845
148957,-845
148965,-860
148973,-867
148981,-857
148989,-838
148996,-828
149004,-831
149012,-834
149020,-850
149028,-863
149035,-861
149043,-848
149051,-842
149059,-858
149067,-890
149075,-905
149082,-906
149090,-892
149098,-887
149106,-886
149114,-889
149121,-885
149129,-874
149137,-866
149145,-882
149153,-905
149160,-919
149168,-919
149176,-908
149184,-889
149192,-870
149200,-853
149207,-852
149215,-863
149223,-878
149231,-878
149239,-873
149246,-874
149254,-871
149262,-855
149270,-833
149278,-826
149285,-839
149293,-852
149301,-854
149309,-848
149317,-845
149325,-856
149332,-878
149340,-893
149348,-886
149356,-862
149364,-849
149371,-879
149379,-925
149387,-943
149395,-930
149403,-928
149410,-958
149418,-1009
149426,-1019
149434,-1001
149442,-1006
149450,-1062
149457,-1131
149465,-1171
149473,-1193
149481,-1218
149489,-1229
149496,-1239
149504,-1240
149512,-1237
149520,-1213
149528,-1158
149535,-1095
149543,-1011
149551,-892
149559,-733
149567,-524
149575,-266
149582,21
149590,313
149598,616
149606,954
149614,1281
149621,1514
149629,1623
149637,1621
149645,1522
149653,1286
149660,922
149668,486
149676,65
149684,-230
149692,-360
149700,-352
149707,-281
149715,-210
149723,-166
149731,-159
149739,-211
149746,-311
149754,-411
149762,-479
149770,-533
149778,-592
149785,-662
149793,-733
149801,-799
149809,-880
149817,-991
149825,-1114
149832,-1218
149840,-1311
149848,-1427
149856,-1558
149864,-1697
149871,-1825
149879,-1927
149887,-2002
149895,-2075
149903,-2166
149910,-2260
149918,-2331
149926,-2375
149934,-2412
149942,-2457
149950,-2509
149957,-2559
149965,-2622
149973,-2689
149981,-2731
149989,-2769
149996,-2826
150004,-2889
150012,-2935
150020,-2964
150028,-2994
150035,-3065
150043,-3144
150051,-3210
150059,-3268
150067,-3332
150075,-3395
150082,-3452
150090,-3504
150098,-3564
150106,-3616
150114,-3664
150121,-3724
150129,-3805
150137,-3881
150145,-3943
150153,-3993
150160,-4044
150168,-4103
150176,-4165
150184,-4224
150192,-4289
150200,-4353
150207,-4399
150215,-4419
150223,-4437
150231,-4475
150239,-4525
150246,-4575
150254,-4615
150262,-4649
150270,-4688
150278,-4717
150285,-4739
150293,-4759
150301,-4776
150309,-4792
150317,-4824
150325,-4842
150332,-4837
150340,-4841
150348,-4862
150356,-4874
150364,-4878
150371,-4865
150379,-4854
150387,-4846
150395,-4846
150403,-4852
150410,-4853
150418,-4846
150426,-4839
150434,-4844
150442,-4837
150450,-4807
150457,-4772
150465,-4745
150473,-4722
150481,-4710
150489,-4700
150496,-4691
150504,-4666
150512,-4625
150520,-4585
150528,-4560
150535,-4564
150543,-4573
150551,-4558
150559,-4530
150567,-4526
150575,-4542
150582,-4543
150590,-4516
150598,-4480
150606,-4458
150614,-4438
150621,-4391
150629,-4349
150637,-4341
150645,-4367
150653,-4378
150660,-4369
150668,-4339
150676,-4315
150684,-4302
150692,-4299
150700,-4291
150707,-4274
150715,-4240
150723,-4197
150731,-4157
150739,-4115
150746,-4080
150754,-4053
150762,-4045
150770,-4053
150778,-4058
150785,-4048
150793,-4027
150801,-4010
150809,-3985
150817,-3950
150825,-3903
150832,-3867
150840,-3870
150848,-3876
150856,-3851
150864,-3811
150871,-3771
150879,-3743
150887,-3724
150895,-3698
150903,-3666
150910,-3652
150918,-3654
150926,-3648
150934,-3621
150942,-3573
150950,-3540
150957,-3532
150965,-3514
150973,-3488
150981,-3476
150989,-3470
150996,-3439
151004,-3388
151012,-3346
151020,-3339
151028,-3337
151035,-3313
151043,-3286
151051,-3279
151059,-3264
151067,-3219
151075,-3174
151082,-3160
151090,-3159
151098,-3139
151106,-3100
151114,-3074
151121,-3061
151129,-3038
151137,-2989
151145,-2945
151153,-2916
151160,-2888
151168,-2864
151176,-2850
151184,-2840
151192,-2813
151200,-2783
151207,-2771
151215,-2785
151223,-2782
151231,-2748
151239,-2707
151246,-2690
151254,-2679
151262,-2655
151270,-2608
151278,-2564
151285,-2544
151293,-2555
151301,-2563
151309,-2550
151317,-2508
151325,-2474
151332,-2465
151340,-2449
151348,-2415
151356,-2374
151364,-2348
151371,-2348
151379,-2342
151387,-2302
151395,-2253
151403,-2238
151410,-2246
151418,-2251
151426,-2234
151434,-2204
151442,-2176
151450,-2144
151457,-2109
151465,-2086
151473,-2099
151481,-2119
151489,-2112
151496,-2073
151504,-2030
151512,-2004
151520,-1993
151528,-1979
151535,-1970
151543,-1965
151551,-1952
151559,-1926
151567,-1906
151575,-1879
151582,-1844
151590,-1813
151598,-1803
151606,-1789
151614,-1755
151621,-1727
151629,-1738
151637,-1750
151645,-1720
151653,-1663
151660,-1630
151668,-1640
151676,-1644
151684,-1631
151692,-1614
151700,-1595
151707,-1560
151715,-1519
151723,-1502
151731,-1513
151739,-1531
151746,-1521
151754,-1497
151762,-1488
151770,-1476
151778,-1437
151785,-1385
151793,-1352
151801,-1369
151809,-1406
151817,-1417
151825,-1393
151832,-1360
151840,-1348
151848,-1357
151856,-1355
151864,-1326
151871,-1285
151879,-1276
151887,-1281
151895,-1255
151903,-1203
151910,-1167
151918,-1175
151926,-1196
151934,-1211
151942,-1205
151950,-1204
151957,-1200
151965,-1187
151973,-1158
151981,-1128
151989,-1111
151996,-1115
152004,-1119
152012,-1097
152020,-1059
152028,-1044
152035,-1052
152043,-1058
152051,-1050
152059,-1041
152067,-1038
152075,-1037
152082,-1034
152090,-1020
152098,-1008
152106,-994
152114,-972
152121,-956
152129,-937
152137,-910
152145,-883
152153,-872
152160,-874
152168,-871
152176,-855
152184,-836
152192,-835
152200,-846
152207,-852
152215,-848
152223,-834
152231,-807
152239,-782
152246,-771
152254,-763
152262,-759
152270,-752
152278,-758
152285,-776
152293,-793
152301,-793
152309,-778
152317,-752
152325,-728
152332,-709
152340,-710
152348,-734
152356,-758
152364,-753
152371,-719
152379,-682
152387,-669
152395,-677
152403,-682
152410,-676
152418,-675
152426,-681
152434,-689
152442,-669
152450,-627
152457,-609
152465,-623
152473,-635
152481,-627
152489,-606
152496,-598
152504,-598
152512,-595
152520,-585
152528,-589
152535,-597
152543,-583
152551,-555
152559,-540
152567,-541
152575,-553
152582,-558
152590,-554
152598,-542
152606,-533
152614,-520
152621,-523
152629,-525
152637,-500
152645,-476
152653,-477
152660,-488
152668,-486
152676,-468
152684,-454
152692,-467
152700,-496
152707,-500
152715,-466
152723,-440
152731,-445
152739,-466
152746,-475
152754,-449
152762,-420
152770,-420
152778,-426
152785,-421
152793,-402
152801,-384
152809,-366
152817,-359
152825,-369
152832,-381
152840,-390
152848,-390
152856,-389
152864,-380
152871,-364
152879,-342
152887,-342
152895,-366
152903,-375
152910,-361
152918,-352
152926,-357
152934,-349
152942,-310
152950,-272
152957,-275
152965,-309
152973,-323
152981,-322
152989,-319
152996,-324
153004,-332
153012,-333
153020,-327
153028,-327
153035,-324
153043,-310
153051,-301
153059,-303
153067,-322
153075,-335
153082,-331
153090,-321
153098,-313
153106,-289
153114,-274
153121,-290
153129,-313
153137,-317
153145,-296
153153,-289
153160,-310
153168,-333
153176,-331
153184,-324
153192,-316
153200,-300
153207,-278
153215,-275
153223,-276
153231,-276
153239,-261
153246,-233
153254,-222
153262,-246
153270,-278
153278,-283
153285,-258
153293,-238
153301,-229
153309,-240
153317,-234
153325,-218
153332,-214
153340,-212
153348,-213
153356,-228
153364,-239
153371,-236
153379,-225
153387,-232
153395,-243
153403,-245
153410,-238
153418,-239
153426,-254
153434,-265
153442,-249
153450,-230
153457,-217
153465,-211
153473,-209
153481,-199
153489,-182
153496,-188
153504,-207
153512,-216
153520,-200
153528,-175
153535,-175
153543,-211
153551,-227
153559,-196
153567,-160
153575,-158
153582,-173
153590,-181
153598,-180
153606,-189
153614,-204
153621,-206
153629,-192
153637,-184
153645,-196
153653,-198
153660,-198
153668,-194
153676,-199
153684,-202
153692,-186
153700,-162
153707,-151
153715,-166
153723,-184
153731,-172
153739,-152
153746,-152
153754,-168
153762,-182
153770,-189
153778,-193
153785,-185
153793,-169
153801,-150
153809,-148
153817,-158
153825,-158
153832,-144
153840,-121
153848,-116
153856,-138
153864,-174
153871,-192
153879,-180
153887,-169
153895,-170
153903,-160
153910,-144
153918,-137
153926,-149
153934,-156
153942,-155
153950,-159
153957,-157
153965,-148
153973,-138
153981,-153
153989,-169
153996,-157
154004,-121
154012,-100
154020,-101
154028,-117
154035,-138
154043,-162
154051,-167
154059,-159
154067,-146
154075,-134
154082,-141
154090,-160
154098,-167
154106,-163
154114,-149
154121,-135
154129,-132
154137,-130
154145,-140
154153,-148
154160,-156
154168,-160
154176,-158
154184,-147
154192,-128
154200,-101
154207,-89
154215,-100
154223,-124
154231,-129
154239,-108
154246,-95
154254,-121
154262,-155
154270,-159
154278,-136
154285,-111
154293,-118
154301,-135
154309,-126
154317,-112
154325,-123
154332,-134
154340,-143
154348,-137
154356,-117
154364,-109
154371,-119
154379,-117
154387,-103
154395,-104
154403,-119
154410,-143
154418,-156
154426,-141
154434,-128
154442,-140
154450,-152
154457,-147
154465,-128
154473,-114
154481,-118
154489,-126
154496,-117
154504,-118
154512,-143
154520,-179
154528,-171
154535,-116
154543,-81
154551,-106
154559,-146
154567,-151
154575,-122
154582,-107
154590,-120
154598,-138
154606,-140
154614,-138
154621,-136
154629,-135
154637,-145
154645,-158
154653,-142
154660,-117
154668,-109
154676,-126
154684,-136
154692,-141
154700,-125
154707,-104
154715,-94
154723,-100
154731,-127
154739,-160
154746,-161
154754,-136
154762,-104
154770,-80
154778,-66
154785,-62
154793,-64
154801,-78
154809,-103
154817,-116
154825,-112
154832,-105
154840,-104
154848,-109
154856,-113
154864,-122
154871,-130
154879,-138
154887,-141
154895,-131
154903,-121
154910,-128
154918,-143
154926,-144
154934,-135
154942,-126
154950,-135
154957,-148
154965,-143
154973,-124
154981,-122
154989,-130
154996,-129
155004,-117
155012,-97
155020,-93
155028,-113
155035,-135
155043,-150
155051,-142
155059,-122
155067,-127
155075,-150
155082,-148
155090,-126
155098,-112
155106,-117
155114,-112
155121,-94
155129,-87
155137,-101
155145,-109
155153,-92
155160,-82
155168,-88
155176,-95
155184,-95
155192,-98
155200,-91
155207,-74
155215,-63
155223,-67
155231,-78
155239,-74
155246,-64
155254,-74
155262,-103
155270,-116
155278,-107
155285,-80
155293,-66
155301,-70
155309,-91
155317,-100
155325,-97
155332,-86
155340,-73
155348,-73
155356,-83
155364,-73
155371,-40
155379,-21
155387,-37
155395,-73
155403,-97
155410,-91
155418,-75
155426,-75
155434,-87
155442,-107
155450,-118
155457,-114
155465,-98
155473,-93
155481,-96
155489,-100
155496,-100
155504,-93
155512,-88
155520,-89
155528,-85
155535,-91
155543,-115
155551,-137
155559,-132
155567,-105
155575,-83
155582,-73
155590,-76
155598,-84
155606,-90
155614,-102
155621,-116
155629,-126
155637,-121
155645,-97
155653,-76
155660,-72
155668,-85
155676,-101
155684,-100
155692,-78
155700,-56
155707,-54
155715,-75
155723,-86
155731,-83
155739,-75
155746,-81
155754,-98
155762,-109
155770,-106
155778,-100
155785,-100
155793,-101
155801,-95
155809,-88
155817,-83
155825,-89
155832,-98
155840,-90
155848,-78
155856,-74
155864,-72
155871,-75
155879,-75
155887,-70
155895,-58
155903,-64
155910,-89
155918,-112
155926,-119
155934,-113
155942,-98
155950,-80
155957,-63
155965,-74
155973,-96
155981,-89
155989,-47
155996,-17
156004,-35
156012,-57
156020,-55
156028,-49
156035,-50
156043,-64
156051,-81
156059,-92
156067,-91
156075,-78
156082,-68
156090,-76
156098,-86
156106,-91
156114,-84
156121,-82
156129,-83
156137,-70
156145,-63
156153,-53
156160,-48
156168,-54
156176,-63
156184,-74
156192,-83
156200,-83
156207,-87
156215,-80
156223,-63
156231,-38
156239,-28
156246,-37
156254,-51
156262,-59
156270,-52
156278,-48
156285,-61
156293,-87
156301,-111
156309,-115
156317,-87
156325,-63
156332,-58
156340,-68
156348,-80
156356,-69
156364,-57
156371,-62
156379,-88
156387,-107
156395,-103
156403,-71
156410,-45
156418,-36
156426,-36
156434,-31
156442,-50
156450,-72
156457,-72
156465,-43
156473,-21
156481,-29
156489,-50
156496,-63
156504,-84
156512,-106
156520,-113
156528,-102
156535,-91
156543,-108
156551,-135
156559,-152
156567,-149
156575,-131
156582,-96
156590,-67
156598,-64
156606,-81
156614,-90
156621,-92
156629,-90
156637,-98
156645,-105
156653,-103
156660,-98
156668,-90
156676,-67
156684,-50
156692,-57
156700,-78
156707,-87
156715,-68
156723,-51
156731,-60
156739,-83
156746,-94
156754,-103
156762,-113
156770,-114
156778,-108
156785,-111
156793,-124
156801,-121
156809,-85
156817,-57
156825,-52
156832,-82
156840,-116
156848,-126
156856,-122
156864,-114
156871,-99
156879,-90
156887,-81
156895,-75
156903,-82
156910,-110
156918,-129
156926,-117
156934,-92
156942,-82
156950,-93
156957,-93
156965,-70
156973,-63
156981,-83
156989,-94
156996,-82
157004,-59
157012,-60
157020,-82
157028,-82
157035,-51
157043,-42
157051,-69
157059,-102
157067,-119
157075,-111
157082,-87
157090,-75
157098,-71
157106,-75
157114,-84
157121,-89
157129,-88
157137,-85
157145,-69
157153,-57
157160,-62
157168,-71
157176,-70
157184,-63
157192,-59
157200,-71
157207,-85
157215,-77
157223,-58
157231,-57
157239,-72
157246,-78
157254,-62
157262,-40
157270,-43
157278,-74
157285,-94
157293,-81
157301,-54
157309,-63
157317,-90
157325,-94
157332,-79
157340,-68
157348,-73
157356,-87
157364,-91
157371,-84
157379,-70
157387,-55
157395,-47
157403,-52
157410,-63
157418,-76
157426,-78
157434,-75
157442,-60
157450,-58
157457,-73
157465,-71
157473,-56
157481,-43
157489,-40
157496,-54
157504,-67
157512,-67
157520,-65
157528,-72
157535,-89
157543,-104
157551,-119
157559,-121
157567,-122
157575,-126
157582,-123
157590,-98
157598,-74
157606,-86
157614,-125
157621,-136
157629,-99
157637,-48
